"y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
"886" 0.2402 0.0944 0.0795 -0.0514 -0.0372 0.0643 0.0911 -0.0666 0.0325 -0.0467 0.0743
"887" 0.5877 0.1109 0.0286 -0.0607 -0.0647 0.0598 -0.0067 -0.0566 0.0274 0.0429 0.0422
"888" -2.9831 -0.0096 -0.0442 0.0907 -0.0879 0.0256 0.0634 -0.0678 -0.0135 -0.0749 0.0821
"889" -0.1561 -0.1654 -0.0525 0.0697 -0.07 -0.0264 -0.1125 0.0077 0.0088 -0.049 -0.0538
"890" -1.5244 -0.0748 -0.0284 0.062 -0.1164 0.015 -0.0143 -0.053 0.0065 -0.0271 0.0121
"891" 1.4846 -0.0604 0.0683 0.0271 -0.0464 0.0047 -0.0204 0.0412 -0.0127 -0.0319 -0.0429
"892" -1.5322 -0.0832 -0.0362 8e-04 -0.0831 0.016 -0.0316 -0.1362 0.0133 -0.0336 0.0548
"893" 0.1956 0.0557 -0.0343 0.0595 0.0564 -0.0189 0.1071 0.0805 -0.044 -0.0052 -0.0145
"894" -1.1405 0.0166 0.046 -0.0059 0.0874 -0.0205 -0.0115 0.113 0.004 -0.0219 -0.0601
"895" 0.0635 -0.1169 0.0667 0.0121 -0.1575 0.0556 -0.0706 -0.0852 0.0821 -0.0649 -0.0088
"896" -0.2441 0.0053 0.0101 -0.1178 0.1656 -0.0577 -0.1329 0.1066 0.0273 0.1091 -0.1025
"897" -0.6514 -0.2566 0.0342 0.0683 -0.0976 -0.0168 -0.1227 0.0353 0.0135 -0.0985 -0.106
"898" 0.3324 -0.1145 -0.1325 0.0339 -0.1801 0.0216 -0.0503 -0.202 0.0091 0.0179 0.0865
"899" -0.0808 0.0486 -0.0899 0.0096 -0.034 0.0183 0.1134 -0.0854 -0.0024 -0.0192 0.0984
"900" 1.4724 0.1275 0.0083 0.0488 -0.0172 0.0409 0.0692 0.0434 -0.0054 -0.0091 0.033
"901" 1.4813 0.1651 0.1166 -0.0581 -0.0531 0.0958 0.1901 -0.0295 0.0218 -0.0797 0.0786
"902" 0.1118 0.1761 0.055 -0.1123 0.0891 0.033 0.0954 0.0089 0.0058 0.0328 0.0283
"903" -0.9684 0.0644 0.1737 -0.0446 0.1079 0 -0.0256 0.0936 0.061 -0.0206 -0.0142
"904" 0.4274 0.1148 -0.046 0.0059 0.0061 0.0114 0.0355 -0.0013 -0.0041 0.0429 0.0575
"905" -0.2088 0.0109 0.032 0.0188 -0.1397 0.0588 0.0627 -0.0879 0.0015 -0.0283 0.0535
"906" 0.145 0.0038 0.1628 -0.0813 -0.0599 0.0787 0.051 -0.0522 0.0326 -0.0656 -0.0434
"907" 0.4772 -0.0893 0.024 -0.0727 0.052 -0.0354 -0.1115 -0.0149 -0.0021 0.0469 -0.0564
"908" 0.8116 0.0047 -0.0095 -0.0171 0.0277 -0.0099 -0.0714 -0.0138 0.0177 0.0532 -0.0065
"909" 0.5938 -0.014 -0.0292 -0.0136 0.0423 -0.0233 0.0233 -0.0343 -0.018 0.0144 0.0037
"910" -0.6909 -0.0701 0.0107 0.0146 -0.1638 0.0568 0.0358 -0.1393 0.0156 -0.0961 0.0627
"911" -0.4819 -0.0213 -0.0142 0.0273 0.0323 -0.0215 -0.0169 0.0254 0.0064 -0.0138 -0.0379
"912" -0.4767 -0.0312 0.1378 -0.079 -0.0572 0.0507 -0.0074 -0.0075 -0.005 -0.0489 -0.0654
"913" 0.2301 0.2954 0.0426 -0.0905 0.138 0.0157 0.068 0.0886 0.008 0.0916 0.055
"914" 1.2855 0.1424 0.0271 -0.0689 -0.0469 0.0524 0.0549 -0.074 0.0259 0.0313 0.0792
"915" -0.1068 -0.0639 -0.047 0.0347 -0.0218 -0.0298 -0.0505 0.025 0.0143 0.0247 -0.0178
"916" -1.0849 0.0279 -0.0067 0.0136 0.0398 -0.0324 -0.0589 0.0829 0.0364 0.0416 0.0108
"917" -2.4301 -0.0693 0.0689 0.0356 -0.0838 0.026 0.0216 -0.0291 0.0085 -0.1002 0.029
"918" -0.1248 -0.0804 0.0709 0.0889 -0.1075 0.0307 -0.0306 0.0251 -0.01 -0.0783 -0.047
"919" -0.4776 0.0131 0.0649 -0.0317 0.0179 0.0168 0.0144 -0.0055 0.0021 -0.0519 0.0245
"920" -0.3195 0.0848 -0.0422 -0.0952 -0.005 0.025 -0.0141 -0.0733 0.014 0.0824 0.0215
"921" 2.2926 0.0644 0.0306 -0.0684 0.0313 0.0121 0.1202 -0.0483 -0.0226 -0.0246 0.0765
"922" -1.8455 0.0163 0.01 0.0788 -0.1766 0.0373 -0.0752 -6e-04 0.0415 0.0267 0.0454
"923" -0.2947 0.0059 0.07 0.0215 -0.086 0.0582 0.0217 -0.0714 0.0262 -0.0858 0.0486
"924" -0.2102 -0.105 0.07 0.0326 -0.065 0.0063 -0.0423 0.0275 0.037 -0.0784 -0.0516
"925" -1.5788 -0.1202 0.0304 0.1286 0.0343 -0.0605 0.0267 0.0775 -0.0071 -0.091 0.0012
"926" 0.1928 0.0966 -0.0607 -0.0205 0.0362 -0.0068 0.0579 0.0286 -0.0326 0.0766 0.004
"927" 0.9187 0.1009 0.141 0.0026 0.1007 0.0071 0.0982 0.1432 0.0141 -0.0416 -0.0578
"928" -0.9494 -0.0189 0.0386 0.0085 -0.1261 0.0434 0.0348 -0.0429 0.0354 -0.05 0.0161
"929" -0.0921 0.0875 -0.1233 0.0263 0.0509 -0.0205 0.0537 -0.0224 0.003 -0.0093 0.1238
"930" -2.5782 -0.1563 0.0979 -0.0186 -0.2157 0.0773 -0.0644 -0.2022 0.0036 -0.0564 -0.0044
"931" 1.1426 0.1523 0.0016 -0.0717 0.0541 0.01 0.0135 0.0921 -0.0111 0.0433 0.0475
"932" -0.3016 0.1032 -0.0708 0.0025 -0.073 0.0471 0.043 -0.0281 0.0167 0 0.0836
"933" -0.7292 -0.0111 -0.0083 -0.0019 0.1303 -0.062 -0.052 0.1152 0.0201 0.0258 -0.0474
"934" 1.0276 -0.0121 0.0327 -0.037 -0.0784 0.0576 -0.0458 -0.117 0.0223 -0.0051 0.0205
"935" -0.1828 -0.1716 -0.1072 0.1116 -0.1803 -0.0023 -0.0253 -0.0855 0.0222 -0.0949 0.0161
"936" 0.9607 0.0368 0.0047 0.0699 -0.006 0.0076 0.0483 0.0528 0.0212 -0.063 0.024
"937" -0.6953 0.0056 0.0294 -0.029 -0.1615 0.0875 -0.018 -0.1375 0.025 -0.004 0.0065
"938" 0.6841 0.1379 -0.0174 -0.0261 0.0618 0.0122 0.0731 -0.0041 0.0158 0.0052 0.0657
"939" 0.7193 -0.0052 0.0025 -0.029 0.1816 -0.0598 0.0457 0.0563 -0.0096 -0.0364 0.0128
"940" 0.8981 0.1871 -0.0212 -0.1002 0.1314 -0.0061 0.1113 0.0611 0.0018 0.0471 0.0334
"941" -1.1933 -0.0568 0.0062 -0.0272 0.0798 -0.0469 -0.0034 0.0969 0.0113 -0.023 -0.0873
"942" -0.3552 -0.0745 -0.0242 -0.0251 -0.0986 0.0384 0.0431 -0.0547 -0.0265 -0.0912 0.0119
"943" 0.4349 -0.0415 0.0366 0.0433 0.0291 -0.0309 0.0242 0.1352 -0.0267 -0.0529 -0.0637
"944" 0.351 0.0309 -0.0372 0.0351 0.0191 -0.0321 -0.0876 0.0403 0.022 0.0691 0.0288
"945" -0.8078 -0.2569 0.0239 0.1102 -0.1005 -0.0374 -0.0841 -0.0222 -0.0013 -0.0828 -0.0523
"946" 0.2785 0.1435 -0.0403 -0.0326 -0.0444 0.0646 0.1368 -0.1444 -0.0342 0.0249 0.1019
"947" 1.521 0.019 -0.1102 -0.0312 0.1046 -0.0555 0.0562 0.0675 0.0011 -0.0124 0.0469
"948" -0.3829 0.1285 -0.0661 -0.0102 0.0149 0.0183 0.1081 -0.0331 5e-04 0.0369 0.105
"949" -1.28 -0.0434 0.1342 0.0516 -0.0417 0.0095 0.0043 0.1268 0.0164 -0.0772 -0.0632
"950" -0.2065 0.0852 -0.0085 -0.0068 -0.0493 0.0348 -0.034 -0.1001 0.029 0.0722 0.066
"951" 1.1075 -0.042 -0.1891 0.0123 -0.0319 -0.0239 -0.0067 -0.157 -0.0342 0.0533 0.0833
"952" -0.8198 -0.0644 -0.0684 0.004 -0.144 0.0306 -0.067 -0.1249 0.0026 0.0208 0.0429
"953" 1.4429 0.0186 -0.0247 -0.0477 0.1781 -0.0835 -0.0576 0.1118 -0.0271 0.1133 -0.0613
"954" -0.9498 -0.0325 -0.0593 0.0547 -0.0947 0.0067 -0.0779 -0.0172 8e-04 0.0327 -0.0023
"955" 0.9528 0.072 0.0551 -0.048 -9e-04 0.0245 -0.0507 0.0133 0.0053 0.0789 -0.0394
"956" 1.5341 -0.0847 0.041 0.0136 0.0547 -0.0617 -0.1119 0.0766 -0.0243 0.0726 -0.0631
"957" -0.7202 -0.1766 0.0786 0.0341 -0.1512 0.0352 -0.1057 -0.0374 0.0524 -0.0571 -0.0456
"958" -0.436 -0.0618 -0.0207 0.04 0.0162 -0.0116 -0.0623 0.0122 0.0041 0.0061 -0.0676
"959" 0.5647 0.1046 -0.0286 -0.0725 0.0141 0.0299 -0.0467 -0.098 -0.0118 0.1282 0.0417
"960" -0.9819 -0.2211 0.0142 0.0132 -0.1524 0.0165 -0.1913 -0.1582 0.0137 0.0139 -0.0369
"961" -1.1967 -0.0657 -0.0866 0.0787 -0.0606 -0.0031 -0.0767 -0.0578 -0.0206 -0.0034 3e-04
"962" 1.3574 0.0949 0.0021 -0.0367 0.0954 -0.0327 0.0277 0.0929 -0.002 0.0205 0.0506
"963" -0.9527 0.0882 -0.0483 -0.0227 -0.0954 0.0495 -0.0742 -0.055 0.0242 0.0832 0.0557
"964" -0.3655 -0.0925 0.0329 -0.0389 0.1206 -0.0593 -0.1706 0.1187 -0.0015 0.069 -0.1466
"965" -0.791 -0.1236 -0.0043 0.0286 0.0346 -0.0395 -0.0479 0.072 -0.0021 -0.0468 -0.0859
"966" -1.667 -0.1064 0.0165 0.0117 -0.015 -0.0204 -0.0837 -0.0248 -0.0389 0.0331 -0.0866
"967" -0.1253 0.0962 0.0067 -0.0618 0.0679 -0.0041 0.0675 0.0143 0.0026 0.0233 0.0331
"968" -0.3283 0.0058 0.1149 -0.0586 -0.0564 0.062 0.0205 -0.1211 0.0044 -0.016 -9e-04
"969" 0.0791 0.007 0.0689 0.0422 0.0696 -0.0125 -0.0424 0.1906 -0.0104 -8e-04 -0.1487
"970" -0.8837 0.0396 0.0496 -0.0193 0.1608 -0.0582 0.0057 0.1513 0.0295 -0.0075 -0.0206
"971" 1.2656 0.0507 0.0042 0 -0.0921 0.0516 0.0472 -0.0836 0.0409 -0.011 0.0776
"972" 1.043 -0.0526 -0.0109 0.073 0.0338 -0.0492 -0.0395 0.0587 -0.0144 0.0065 -0.0216
"973" -0.6805 -0.004 -0.0402 -0.0096 0.0941 -0.0427 -0.0578 0.1054 -6e-04 0.0498 -0.0775
"974" 0.0928 -0.0118 0.0053 0.0151 0.016 -0.0024 -0.0317 -0.0306 -0.0042 0.0412 -0.0063
"975" -0.0764 -0.0522 -0.0533 0.0407 -0.0181 -0.0156 0.1122 -0.0227 -0.0393 -0.0465 -2e-04
"976" -1.7254 -0.0202 0.0662 -0.0017 -0.0025 0.0148 0.0871 0.0219 0.038 -0.1172 0.0154
"977" 0.7723 0.0825 -0.0458 -0.049 0.0243 0.0093 0.0915 -0.0448 -0.0221 0.0376 0.0385
"978" 0.3471 0.0018 -3e-04 0.0105 -0.1323 0.0563 -0.0451 -0.0781 0.0477 -0.0113 0.0445
"979" 0.7342 0.0948 -0.0016 0.0016 0.105 -0.0311 0.114 0.0746 -0.0484 0.0104 0.0166
"980" -0.5257 0.0792 0.0124 0.0051 0.2042 -0.0894 0.091 0.1761 -0.0098 0.0234 0.0019
"981" 0.4427 0.0807 -0.0184 -0.0473 0.1623 -0.0658 -0.0442 0.1272 -0.0052 0.0629 0.0155
"982" -0.2603 -0.0261 -0.024 0.118 -0.0571 -0.0093 0.0943 0.0512 3e-04 -0.0563 -0.0115
"983" -1.5723 -0.0594 0.0406 0.0575 -0.0492 -0.0034 -0.0456 0.059 4e-04 -0.0221 -0.064
"984" -0.8985 -0.0212 0.0067 0.0144 0.0962 -0.0739 -0.1255 0.1711 0.0293 0.063 -0.0769
"985" 0.768 0.1616 0.1202 -0.024 0.0745 0.0233 0.0791 0.1023 -0.0048 0.0104 -0.0332
"986" 0.2381 0.0576 -0.1308 0.0018 0.0041 -0.0274 0.0042 0.0074 0.011 0.0787 0.0307
"987" -2.5366 -0.0619 0.0707 0.0517 -0.0887 0.0202 -0.1269 -0.0168 0.0316 0.0025 -0.0363
"988" 1.1561 0.2189 0.0433 -0.0978 0.2301 -0.0311 0.0758 0.1221 -0.0259 0.0814 0.0221
"989" 0.805 -0.0416 0.0374 0.0339 -0.0302 -0.0073 -0.0897 0.1081 0.0151 0.0196 -0.1147
"990" -0.1362 -0.1532 0.139 0.0033 -0.0468 0.0161 -0.0412 0.0333 0.0313 -0.1159 -0.1126
"991" -0.6672 -0.1438 0.1175 -0.0064 -0.033 -0.0147 -0.1499 0.0645 0.0472 -0.0195 -0.122
"992" -1.8387 -0.1884 -0.0847 0.0414 -0.0226 -0.0509 -0.1035 -0.0366 0.0105 -0.0425 -0.0231
"993" 0.0706 -0.0206 -0.0185 0.0498 0.0229 -0.0258 -0.01 0.0266 -0.0157 0.017 -0.0366
"994" -0.5823 -2e-04 0.0781 -0.0087 0.0841 -0.0227 0.0206 0.0441 -0.0045 0.0119 -0.0632
"995" 1.1444 -0.027 -0.096 0.0293 -0.0239 -0.0237 -0.051 -0.0657 -0.0032 0.063 0.0371
"996" -3.4684 -0.1013 -0.1805 0.0599 -0.0775 -0.0159 -0.069 -0.0039 0.0097 0.0189 -0.0608
"997" 1.5539 0.0095 0.0744 0.0253 0.1436 -0.0569 0.0194 0.1901 0.0208 -0.0167 -0.11
"998" -0.2673 0.1125 -0.0536 0.0312 0.0665 -0.0232 0.099 0.1113 -0.0097 0.0051 -0.0011
"999" -1.3445 0.0289 -4e-04 -0.0487 0.1413 -0.0503 -0.0228 0.106 0.0087 0.0505 -0.0601
"1000" 0.1513 -0.0635 0.0383 0.051 -0.1471 0.0586 -0.0062 -0.0875 -0.0181 -0.0221 -0.0341
